CIK,average_gross_margin_pre,average_net_margin_pre,average_operating_margin_pre,average_revenue_growth_pre,baseline_assets,baseline_market_cap_if_available,baseline_revenue,bnpl_control_status,bnpl_verification_summary,broad_bnpl_category,candidate_id,candidate_screening_status,candidate_source,candidate_source_url,cash_to_assets_pre,category_confidence,company_name,companyfacts_status,detailed_bnpl_category,equity_to_assets_pre,exchange,expanded_control_sample,gross_margin_pretrend,inventory_to_assets_pre,leverage_pre,limited_history_pre,log_assets_2019,log_revenue_2019,manual_review_required,match_distance,match_quality,match_rank,matched_treated_CIK,matched_treated_company,operating_margin_pretrend,pre_observation_count,preferred_control_sample,revenue_cagr_pre,revenue_pretrend,sec_universe_rank,sga_to_revenue_pre,sic_code,sic_description,size_bucket,size_bucket_basis,strict_control_sample,ticker
0001520504,,,,,3358689000.0,,,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gM/cc,nc/rWljTRKHPYQiu_szhv9ApXQ-KpI.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",Entertainment,CTRL_CAND_0235,excluded_insufficient_pre_financials,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.12607568012400075,LOW,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",cache,Gaming & Entertainment,0.0873635516715004,NYSE,False,,0.00476971818468456,0.9126364483284995,True,21.93481655621063,,True,,,,,,,0,False,,,1889,,4512,"Air Transportation, Scheduled",Unclassified,FY2019 revenue proxy; historical market cap not constructed,False,VLRS
0000062234,,0.07573671236555714,0.10589868429816801,0.14791504993564453,1359186000.0,,820863000.0,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",Entertainment,CTRL_CAND_0236,preferred_control,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.015348892646039615,MEDIUM,MARCUS CORP,cache,Gaming & Entertainment,0.4572111543232494,NYSE,True,,0.004173821684449369,,False,21.030151828092375,20.525866783821275,True,1.122420964823339,LOW,1,0001132105,"SPORTSMAN'S WAREHOUSE HOLDINGS, INC.",-0.0008145888347824381,18,True,0.14707933531002926,0.03381918115048757,1891,0.0,7830,Services-Motion Picture Theaters,Small-scale revenue proxy,FY2019 revenue proxy; historical market cap not constructed,False,MCS
0001789940,,,,,,,,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gM/cc,nc/rWljTRKHPYQiu_szhv9ApXQ-KpI.css?or=w; https://r.bing.com/rs/4f/eT/cir3,cc,nc/ZNlEaxLrmuWEflDP-KwkyUROBrA.css?or=w",Entertainment,CTRL_CAND_0237,excluded_insufficient_pre_financials,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,,LOW,"First Watch Restaurant Group, Inc.",cache,Gaming & Entertainment,,Nasdaq,False,,,,,,,True,,,,,,,,False,,,1946,,5812,Retail-Eating Places,,,False,FWRG
0001826470,,,,,,,,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gM/cc,nc/rWljTRKHPYQiu_szhv9ApXQ-KpI.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",Apparel & Personal Care,CTRL_CAND_0238,excluded_insufficient_pre_financials,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,,MEDIUM,"Petco Health & Wellness Company, Inc.",cache,Health & Beauty,,Nasdaq,False,,,,,,,True,,,,,,,,False,,,1947,,5990,"Retail-Retail Stores, NEC",,,False,WOOF
0001434754,,,,,1114643000.0,,,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",Entertainment,CTRL_CAND_0239,excluded_insufficient_pre_financials,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.07081908736698656,LOW,"SAFE BULKERS, INC.",cache,Gaming & Entertainment,0.4241196508657929,NYSE,False,,0.008312078396401358,0.560449399493829,True,20.831800011217936,,True,,,,,,,0,False,,,1948,,4412,Deep Sea Foreign Transportation of Freight,Unclassified,FY2019 revenue proxy; historical market cap not constructed,False,SB
0001682745,,0.07036727523985162,0.21110302734720277,,1407426000.0,,448737000.0,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gM/cc,nc/rWljTRKHPYQiu_szhv9ApXQ-KpI.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",Sports & Leisure,CTRL_CAND_0240,preferred_control,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.0934422129476079,MEDIUM,VERRA MOBILITY Corp,cache,Sports & Outdoor,0.2411117884705839,Nasdaq,True,,,0.7588882115294161,True,21.065028341107524,19.92194752798781,True,1.040590563109513,MEDIUM,1,0001324424,"Expedia Group, Inc.",,4,True,,,1961,0.19051916824331402,4700,Transportation Services,Small-scale revenue proxy,FY2019 revenue proxy; historical market cap not constructed,False,VRRM
0001995306,,,,,,,,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gM/cc,nc/rWljTRKHPYQiu_szhv9ApXQ-KpI.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",Entertainment,CTRL_CAND_0241,excluded_insufficient_pre_financials,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,,LOW,SUPER HI INTERNATIONAL HOLDING LTD.,cache,Gaming & Entertainment,,Nasdaq,False,,,,,,,True,,,,,,,,False,,,1966,,5812,Retail-Eating Places,,,False,HDL
0001477815,,,,,,,,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gM/cc,nc/rWljTRKHPYQiu_szhv9ApXQ-KpI.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",Entertainment,CTRL_CAND_0242,excluded_insufficient_pre_financials,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,,LOW,"Sweetgreen, Inc.",cache,Gaming & Entertainment,,NYSE,False,,,,,,,True,,,,,,,,False,,,1969,,5812,Retail-Eating Places,,,False,SG
0001057060,0.2557231167504293,0.02524797178098667,0.044972671373350044,0.1333956598245812,784083000.0,,1237153000.0,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",Automotive,CTRL_CAND_0243,eligible_not_selected,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.04911597369156071,HIGH,MARINEMAX INC,cache,Automotive,0.47038259980129654,NYSE,True,0.0013258272679925462,0.6089508381128018,0.5296174001987034,False,20.480025440058068,20.936078609046152,False,,,,,,0.0010435415409018826,18,False,0.20170402145272992,0.03159417894453487,1974,0.22714329725959256,5531,Retail-Auto & Home Supply Stores,Small-scale revenue proxy,FY2019 revenue proxy; historical market cap not constructed,False,HZO
0001345126,0.35181444164210746,0.07939255023384566,0.031829640543257855,0.20092103873537612,1891892000.0,,1450253000.0,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/f3/cir3,cc,nc/XKkf7PevzOVtzidRm3f9xWob0cM.css?or=w",Home & Appliances,CTRL_CAND_0244,preferred_control,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.053023111255822215,MEDIUM,Compass Diversified Holdings,cache,Home & Appliances,0.5895299520268599,NYSE,True,0.0017330361713263018,0.16771887613034994,0.3837518209284674,False,21.360843223494403,21.095003860917167,True,0.9972295635160666,LOW,1,0001177609,"FIVE BELOW, INC",0.0006026997226068505,18,True,0.15840438746011043,0.051723817055539745,1979,0.2897375685214055,2510,Household Furniture,Small-scale revenue proxy,FY2019 revenue proxy; historical market cap not constructed,False,CODI
0001865200,,,,,,,,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",Entertainment,CTRL_CAND_0245,excluded_insufficient_pre_financials,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,,MEDIUM,"Angel Studios, Inc.",cache,Gaming & Entertainment,,NYSE,False,,,,,,,True,,,,,,,,False,,,1986,,7812,Services-Motion Picture & Video Tape Production,,,False,ANGX
0001756708,,,,,297182000.0,,,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",Apparel & Personal Care,CTRL_CAND_0246,excluded_insufficient_pre_financials,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.5721106931106191,LOW,Jumia Technologies AG,cache,Clothing & Accessories,0.6143508018655235,NYSE,False,,0.033635953725326566,0.3856491981344765,True,19.50985530369782,,True,,,,,,,0,False,,,1987,,5961,Retail-Catalog & Mail-Order Houses,Unclassified,FY2019 revenue proxy; historical market cap not constructed,False,JMIA
0001547459,0.2668055400297311,0.008445763867883805,0.01525108175237508,0.134657243113943,327114000.0,,903582000.0,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fn/cir3,cc,nc/qYkYtW4ptUTHO5TVR_F3o3iRdIs.css?or=w",Apparel & Personal Care,CTRL_CAND_0247,preferred_control,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.01899643549343654,MEDIUM,"Natural Grocers by Vitamin Cottage, Inc.",cache,Health & Beauty,0.47966763880482033,NYSE,True,-0.0026020964051345196,,0.5203323611951797,False,19.605819291959563,20.621877422040985,False,0.7582761786088048,HIGH,1,0000919012,AMERICAN EAGLE OUTFITTERS INC,-0.0025290468205350592,18,True,0.17207498782108988,0.01932991291613862,1991,0.0,5411,Retail-Grocery Stores,Small-scale revenue proxy,FY2019 revenue proxy; historical market cap not constructed,False,NGVC
0001546417,0.6863599287170509,0.02776579254772421,0.039256459100719863,-0.0022988650439876635,3592683000.0,,4139389000.0,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gM/cc,nc/rWljTRKHPYQiu_szhv9ApXQ-KpI.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",Entertainment,CTRL_CAND_0248,preferred_control,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.01868937504366514,LOW,"Bloomin' Brands, Inc.",cache,Gaming & Entertainment,0.04741359034459762,Nasdaq,True,0.0011015315413766833,0.024177195705827652,0.9505993153306317,False,22.002165114077286,22.143814029350903,True,1.2951038757412325,LOW,1,0001065088,EBAY INC,-0.0007867845131132153,19,True,-0.01232578044582866,-0.0047591120560199025,1993,0.0,5812,Retail-Eating Places,Mid-scale revenue proxy,FY2019 revenue proxy; historical market cap not constructed,False,BLMN
0001959455,,,,,,,,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",Entertainment,CTRL_CAND_0249,excluded_insufficient_pre_financials,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,,LOW,Himalaya Shipping Ltd.,cache,Gaming & Entertainment,,NYSE,False,,,,,,,True,,,,,,,,False,,,1994,,4412,Deep Sea Foreign Transportation of Freight,,,False,HSHP
0001577437,,-0.12235609015193032,0.005793248569120141,0.12218955125003715,772438430.0,,230042240.0,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gM/cc,nc/rWljTRKHPYQiu_szhv9ApXQ-KpI.css?or=w; https://r.bing.com/rs/4f/f3/cir3,cc,nc/XKkf7PevzOVtzidRm3f9xWob0cM.css?or=w",Entertainment,CTRL_CAND_0250,eligible_not_selected,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.06696081524581836,LOW,Ardmore Shipping Corp,cache,Gaming & Entertainment,0.4221123073848099,NYSE,False,,0.013151514224894275,,False,20.46506286129441,19.253773502199387,True,,,,,,-0.024912569854840888,18,False,0.11848918873731717,0.022585342418922166,2002,0.0,4412,Deep Sea Foreign Transportation of Freight,Micro-scale revenue proxy,FY2019 revenue proxy; historical market cap not constructed,False,ASC
0001898718,,,,,,,,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gS/cc,nc/_huiPba-9XiYDf9Vd8j9EoLtXL4.css?or=w; https://r.bing.com/rs/4f/ez/cir3,cc,nc/ITQ79_h8jq-eoIeRkdWbxDW7IbQ.css?or=w",Sports & Leisure,CTRL_CAND_0251,excluded_insufficient_pre_financials,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,,MEDIUM,GMR Solutions Inc.,cache,Sports & Outdoor,,NYSE,False,,,,,,,True,,,,,,,,False,,,2006,,4700,Transportation Services,,,False,GMRS
0000708821,0.21228067126659286,-0.07119911380409533,-0.03429506831750387,-0.06481745554074711,189612000.0,,187232000.0,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gM/cc,nc/rWljTRKHPYQiu_szhv9ApXQ-KpI.css?or=w; https://r.bing.com/rs/4f/fn/cir3,cc,nc/qYkYtW4ptUTHO5TVR_F3o3iRdIs.css?or=w",Electronics & Technology,CTRL_CAND_0252,eligible_not_selected,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.14785984009450878,MEDIUM,PAR TECHNOLOGY CORP,cache,Computers & Tablets,0.38418981920975465,NYSE,True,0.00021979417495444057,0.10192392886526169,0.6158101807902453,False,19.060490436921636,19.0478590475701,False,,,,,,-0.00630360651024826,19,False,-0.0491002654323659,-0.013535022401148355,2008,0.1917863067975092,3578,Calculating & Accounting Machines (No Electronic Computers),Micro-scale revenue proxy,FY2019 revenue proxy; historical market cap not constructed,False,PAR
0000926282,0.4170368998142496,-0.04374061705962578,-0.042042007059065876,-0.0397258456182043,545118000.0,,530061000.0,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",Electronics & Technology,CTRL_CAND_0253,preferred_control,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.13533400107866553,LOW,"ADTRAN Holdings, Inc.",cache,Phones & Smartwatches,0.697878257551576,Nasdaq,True,-0.0032609687835348507,0.18033710132485076,0.302121742448424,False,20.116512842953263,20.08850265222722,True,1.7603187395125337,LOW,1,0001746618,"Revolve Group, Inc.",-0.008601660659702096,20,True,-0.030535144885295518,-0.011493502233455433,2010,0.22605052142288606,3661,Telephone & Telegraph Apparatus,Small-scale revenue proxy,FY2019 revenue proxy; historical market cap not constructed,False,ADTN
0001517396,0.48874678600669014,-0.03201932073417656,-0.02608898308334144,-0.01751718564632307,1381519000.0,,636080000.0,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fn/cir3,cc,nc/qYkYtW4ptUTHO5TVR_F3o3iRdIs.css?or=w",Electronics & Technology,CTRL_CAND_0254,preferred_control,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.21243573197328447,MEDIUM,STRATASYS LTD.,cache,Computers & Tablets,0.8375932578560266,Nasdaq,True,0.016933817380115828,0.12197009234038765,0.1619565130845106,False,21.04644945540002,20.270834899557503,False,0.3461819809828326,HIGH,1,0001526520,"TripAdvisor, Inc.",0.09577820285814706,20,True,-0.02225319562919359,-0.004217604342221767,2022,0.0,3577,"Computer Peripheral Equipment, NEC",Small-scale revenue proxy,FY2019 revenue proxy; historical market cap not constructed,False,SSYS
0001824403,,,,,,,,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gM/cc,nc/rWljTRKHPYQiu_szhv9ApXQ-KpI.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",Entertainment,CTRL_CAND_0255,excluded_insufficient_pre_financials,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,,MEDIUM,"Reservoir Media, Inc.",cache,Gaming & Entertainment,,Nasdaq,False,,,,,,,True,,,,,,,,False,,,2023,,7900,Services-Amusement & Recreation Services,,,False,RSVR
0001747079,,0.10558754874561099,0.21899516792077048,,1021887000.0,,523577000.0,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gM/cc,nc/rWljTRKHPYQiu_szhv9ApXQ-KpI.css?or=w; https://r.bing.com/rs/4f/eJ/cir3,cc,nc/-ooVmxB9OlPzBcewmec-cfwYTQs.css?or=w",Entertainment,CTRL_CAND_0256,preferred_control,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.17867044007801253,LOW,Bally's Corp,cache,Gaming & Entertainment,0.20688295281180796,NYSE,True,,0.007730796066492675,0.7931170471881921,True,20.74491675510021,20.07619466437364,True,1.618175512198547,LOW,1,0001428439,"ROKU, INC",,4,True,,,2027,0.34455295018688753,7011,Hotels & Motels,Small-scale revenue proxy,FY2019 revenue proxy; historical market cap not constructed,False,BALY
0001907085,,,,,,,,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fn/cir3,cc,nc/qYkYtW4ptUTHO5TVR_F3o3iRdIs.css?or=w",Apparel & Personal Care,CTRL_CAND_0257,excluded_insufficient_pre_financials,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,,HIGH,Oddity Tech Ltd,cache,Health & Beauty,,Nasdaq,False,,,,,,,True,,,,,,,,False,,,2050,,2844,"Perfumes, Cosmetics & Other Toilet Preparations",,,False,ODD
0001122904,0.26223805780242543,0.04687805573324134,-0.004166096560413041,-0.6089166702215651,955813000.0,,998763000.0,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",Electronics & Technology,CTRL_CAND_0258,preferred_control,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.19900126907669177,MEDIUM,"NETGEAR, INC.",cache,Computers & Tablets,0.6368327277406773,Nasdaq,True,-0.0028953859780162282,0.24637559857419808,0.3631672722593227,False,20.67807284518763,20.722028071230387,False,0.3214322194958242,HIGH,1,0001500435,"GoPro, Inc.",-0.007370208589018487,20,True,-0.06390108126379312,-0.009135559923575403,2053,0.0,3576,Computer Communications Equipment,Small-scale revenue proxy,FY2019 revenue proxy; historical market cap not constructed,False,NTGR
0001759631,,,,,237148974.0,,,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gM/cc,nc/rWljTRKHPYQiu_szhv9ApXQ-KpI.css?or=w; https://r.bing.com/rs/4f/fd/cir3,cc,nc/WTKNvHzqziTEsCD58MJtjs7bzWc.css?or=w",Automotive,CTRL_CAND_0259,excluded_insufficient_pre_financials,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.003863503959329801,MEDIUM,Hyliion Holdings Corp.,cache,Automotive,0.021083827248605344,NYSE,False,,,0.03578427878840412,True,19.284199083902795,,True,,,,,,,0,False,,,2054,,3713,Truck & Bus Bodies,Unclassified,FY2019 revenue proxy; historical market cap not constructed,False,HYLN
0001704720,0.1847208270053581,0.03521925269011485,-0.11338898762928579,-0.07982372894859553,2092200000.0,,1070000000.0,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fd/cir3,cc,nc/WTKNvHzqziTEsCD58MJtjs7bzWc.css?or=w",Entertainment,CTRL_CAND_0260,eligible_not_selected,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.2550903355319759,LOW,"Cannae Holdings, Inc.",cache,Gaming & Entertainment,0.7114520600325017,NYSE,False,,0.00779084217570022,0.2688079533505401,False,21.461481980873934,20.790924485420227,True,,,,,,-0.008418774325382976,9,False,-0.11232785797245726,-0.017996444045172165,2063,0.0,5810,Retail-Eating & Drinking Places,Small-scale revenue proxy,FY2019 revenue proxy; historical market cap not constructed,False,CNNE
