CIK,bnpl_provider_if_any,candidate_company,evidence_result,evidence_summary,reliability,retrieved_at,search_query,source_date,source_name,source_type,source_url,ticker
0001585689,,Hilton Worldwide Holdings Inc.,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gM/cc,nc/rWljTRKHPYQiu_szhv9ApXQ-KpI.css?or=w; https://r.bing.com/rs/4f/ez/cir3,cc,nc/ITQ79_h8jq-eoIeRkdWbxDW7IbQ.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""Hilton Worldwide Holdings Inc."" ""Affirm"" OR ""Klarna"" OR ""Afterpay"" OR ""Sezzle"" OR ""PayPal Pay Later"" OR ""Shop Pay Installments""",,Bing Search,web_search,https://www.bing.com/search?q=%22Hilton+Worldwide+Holdings+Inc.%22+%22Affirm%22+OR+%22Klarna%22+OR+%22Afterpay%22+OR+%22Sezzle%22+OR+%22PayPal+Pay+Later%22+OR+%22Shop+Pay+Installments%22,HLT
0000075362,,PACCAR INC,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,PCAR
0000075362,,PACCAR INC,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/eJ/cir3,cc,nc/-ooVmxB9OlPzBcewmec-cfwYTQs.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""PACCAR INC"" ""Affirm"" OR ""Klarna"" OR ""Afterpay"" OR ""Sezzle"" OR ""PayPal Pay Later"" OR ""Shop Pay Installments""",,Bing Search,web_search,https://www.bing.com/search?q=%22PACCAR+INC%22+%22Affirm%22+OR+%22Klarna%22+OR+%22Afterpay%22+OR+%22Sezzle%22+OR+%22PayPal+Pay+Later%22+OR+%22Shop+Pay+Installments%22,PCAR
0001645590,,Hewlett Packard Enterprise Co,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,HPE
0001645590,,Hewlett Packard Enterprise Co,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gM/cc,nc/rWljTRKHPYQiu_szhv9ApXQ-KpI.css?or=w; https://r.bing.com/rs/4f/eJ/cir3,cc,nc/-ooVmxB9OlPzBcewmec-cfwYTQs.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""Hewlett Packard Enterprise Co"" ""Affirm"" OR ""Klarna"" OR ""Afterpay"" OR ""Sezzle"" OR ""PayPal Pay Later"" OR ""Shop Pay Installments""",,Bing Search,web_search,https://www.bing.com/search?q=%22Hewlett+Packard+Enterprise+Co%22+%22Affirm%22+OR+%22Klarna%22+OR+%22Afterpay%22+OR+%22Sezzle%22+OR+%22PayPal+Pay+Later%22+OR+%22Shop+Pay+Installments%22,HPE
0000037996,,FORD MOTOR CO,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,F
0000037996,,FORD MOTOR CO,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""FORD MOTOR CO"" ""Affirm"" OR ""Klarna"" OR ""Afterpay"" OR ""Sezzle"" OR ""PayPal Pay Later"" OR ""Shop Pay Installments""",,Bing Search,web_search,https://www.bing.com/search?q=%22FORD+MOTOR+CO%22+%22Affirm%22+OR+%22Klarna%22+OR+%22Afterpay%22+OR+%22Sezzle%22+OR+%22PayPal+Pay+Later%22+OR+%22Shop+Pay+Installments%22,F
0000815556,,FASTENAL CO,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,FAST
0000815556,,FASTENAL CO,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/eJ/cir3,cc,nc/-ooVmxB9OlPzBcewmec-cfwYTQs.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""FASTENAL CO"" ""Affirm"" OR ""Klarna"" OR ""Afterpay"" OR ""Sezzle"" OR ""PayPal Pay Later"" OR ""Shop Pay Installments""",,Bing Search,web_search,https://www.bing.com/search?q=%22FASTENAL+CO%22+%22Affirm%22+OR+%22Klarna%22+OR+%22Afterpay%22+OR+%22Sezzle%22+OR+%22PayPal+Pay+Later%22+OR+%22Shop+Pay+Installments%22,FAST
0000936395,,CIENA CORP,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,CIEN
0000936395,,CIENA CORP,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""CIENA CORP"" ""Affirm"" OR ""Klarna"" OR ""Afterpay"" OR ""Sezzle"" OR ""PayPal Pay Later"" OR ""Shop Pay Installments""",,Bing Search,web_search,https://www.bing.com/search?q=%22CIENA+CORP%22+%22Affirm%22+OR+%22Klarna%22+OR+%22Afterpay%22+OR+%22Sezzle%22+OR+%22PayPal+Pay+Later%22+OR+%22Shop+Pay+Installments%22,CIEN
0001058090,,CHIPOTLE MEXICAN GRILL INC,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,CMG
0001058090,,CHIPOTLE MEXICAN GRILL INC,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/eJ/cir3,cc,nc/-ooVmxB9OlPzBcewmec-cfwYTQs.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""CHIPOTLE MEXICAN GRILL INC"" ""Affirm"" OR ""Klarna"" OR ""Afterpay"" OR ""Sezzle"" OR ""PayPal Pay Later"" OR ""Shop Pay Installments""",,Bing Search,web_search,https://www.bing.com/search?q=%22CHIPOTLE+MEXICAN+GRILL+INC%22+%22Affirm%22+OR+%22Klarna%22+OR+%22Afterpay%22+OR+%22Sezzle%22+OR+%22PayPal+Pay+Later%22+OR+%22Shop+Pay+Installments%22,CMG
0001041061,,YUM BRANDS INC,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,YUM
0001041061,,YUM BRANDS INC,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""YUM BRANDS INC"" ""Affirm"" OR ""Klarna"" OR ""Afterpay"" OR ""Sezzle"" OR ""PayPal Pay Later"" OR ""Shop Pay Installments""",,Bing Search,web_search,https://www.bing.com/search?q=%22YUM+BRANDS+INC%22+%22Affirm%22+OR+%22Klarna%22+OR+%22Afterpay%22+OR+%22Sezzle%22+OR+%22PayPal+Pay+Later%22+OR+%22Shop+Pay+Installments%22,YUM
0000100517,,"United Airlines Holdings, Inc.",no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,UAL
0000100517,,"United Airlines Holdings, Inc.",no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""United Airlines Holdings, Inc."" ""Affirm"" OR ""Klarna"" OR ""Afterpay"" OR ""Sezzle"" OR ""PayPal Pay Later"" OR ""Shop Pay Installments""",,Bing Search,web_search,https://www.bing.com/search?q=%22United+Airlines+Holdings%2C+Inc.%22+%22Affirm%22+OR+%22Klarna%22+OR+%22Afterpay%22+OR+%22Sezzle%22+OR+%22PayPal+Pay+Later%22+OR+%22Shop+Pay+Installments%22,UAL
0000815097,,Carnival Corp Ltd.,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,CCL
0000815097,,Carnival Corp Ltd.,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""Carnival Corp Ltd."" ""Affirm"" OR ""Klarna"" OR ""Afterpay"" OR ""Sezzle"" OR ""PayPal Pay Later"" OR ""Shop Pay Installments""",,Bing Search,web_search,https://www.bing.com/search?q=%22Carnival+Corp+Ltd.%22+%22Affirm%22+OR+%22Klarna%22+OR+%22Afterpay%22+OR+%22Sezzle%22+OR+%22PayPal+Pay+Later%22+OR+%22Shop+Pay+Installments%22,CCL
0001002047,,"NetApp, Inc.",no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,NTAP
0001002047,,"NetApp, Inc.",no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""NetApp, Inc."" ""Affirm"" OR ""Klarna"" OR ""Afterpay"" OR ""Sezzle"" OR ""PayPal Pay Later"" OR ""Shop Pay Installments""",,Bing Search,web_search,https://www.bing.com/search?q=%22NetApp%2C+Inc.%22+%22Affirm%22+OR+%22Klarna%22+OR+%22Afterpay%22+OR+%22Sezzle%22+OR+%22PayPal+Pay+Later%22+OR+%22Shop+Pay+Installments%22,NTAP
0001511737,,Ubiquiti Inc.,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,UI
0001511737,,Ubiquiti Inc.,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""Ubiquiti Inc."" ""Affirm"" OR ""Klarna"" OR ""Afterpay"" OR ""Sezzle"" OR ""PayPal Pay Later"" OR ""Shop Pay Installments""",,Bing Search,web_search,https://www.bing.com/search?q=%22Ubiquiti+Inc.%22+%22Affirm%22+OR+%22Klarna%22+OR+%22Afterpay%22+OR+%22Sezzle%22+OR+%22PayPal+Pay+Later%22+OR+%22Shop+Pay+Installments%22,UI
0000726958,,CASEYS GENERAL STORES INC,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,CASY
0000726958,,CASEYS GENERAL STORES INC,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/ez/cir3,cc,nc/ITQ79_h8jq-eoIeRkdWbxDW7IbQ.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""CASEYS GENERAL STORES INC"" ""Affirm"" OR ""Klarna"" OR ""Afterpay"" OR ""Sezzle"" OR ""PayPal Pay Later"" OR ""Shop Pay Installments""",,Bing Search,web_search,https://www.bing.com/search?q=%22CASEYS+GENERAL+STORES+INC%22+%22Affirm%22+OR+%22Klarna%22+OR+%22Afterpay%22+OR+%22Sezzle%22+OR+%22PayPal+Pay+Later%22+OR+%22Shop+Pay+Installments%22,CASY
0000935703,,"DOLLAR TREE, INC.",no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,DLTR
0000935703,,"DOLLAR TREE, INC.",no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/eT/cir3,cc,nc/ZNlEaxLrmuWEflDP-KwkyUROBrA.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""DOLLAR TREE, INC."" ""Affirm"" OR ""Klarna"" OR ""Afterpay"" OR ""Sezzle"" OR ""PayPal Pay Later"" OR ""Shop Pay Installments""",,Bing Search,web_search,https://www.bing.com/search?q=%22DOLLAR+TREE%2C+INC.%22+%22Affirm%22+OR+%22Klarna%22+OR+%22Afterpay%22+OR+%22Sezzle%22+OR+%22PayPal+Pay+Later%22+OR+%22Shop+Pay+Installments%22,DLTR
0000940944,,DARDEN RESTAURANTS INC,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,DRI
0000940944,,DARDEN RESTAURANTS INC,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/f3/cir3,cc,nc/XKkf7PevzOVtzidRm3f9xWob0cM.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""DARDEN RESTAURANTS INC"" ""Affirm"" OR ""Klarna"" OR ""Afterpay"" OR ""Sezzle"" OR ""PayPal Pay Later"" OR ""Shop Pay Installments""",,Bing Search,web_search,https://www.bing.com/search?q=%22DARDEN+RESTAURANTS+INC%22+%22Affirm%22+OR+%22Klarna%22+OR+%22Afterpay%22+OR+%22Sezzle%22+OR+%22PayPal+Pay+Later%22+OR+%22Shop+Pay+Installments%22,DRI
0000092380,,SOUTHWEST AIRLINES CO,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,LUV
0000092380,,SOUTHWEST AIRLINES CO,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gM/cc,nc/rWljTRKHPYQiu_szhv9ApXQ-KpI.css?or=w; https://r.bing.com/rs/4f/fd/cir3,cc,nc/WTKNvHzqziTEsCD58MJtjs7bzWc.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""SOUTHWEST AIRLINES CO"" ""Affirm"" OR ""Klarna"" OR ""Afterpay"" OR ""Sezzle"" OR ""PayPal Pay Later"" OR ""Shop Pay Installments""",,Bing Search,web_search,https://www.bing.com/search?q=%22SOUTHWEST+AIRLINES+CO%22+%22Affirm%22+OR+%22Klarna%22+OR+%22Afterpay%22+OR+%22Sezzle%22+OR+%22PayPal+Pay+Later%22+OR+%22Shop+Pay+Installments%22,LUV
0000746515,,EXPEDITORS INTERNATIONAL OF WASHINGTON INC,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,EXPD
0000746515,,EXPEDITORS INTERNATIONAL OF WASHINGTON INC,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fn/cir3,cc,nc/qYkYtW4ptUTHO5TVR_F3o3iRdIs.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""EXPEDITORS INTERNATIONAL OF WASHINGTON INC"" ""Affirm"" OR ""Klarna"" OR ""Afterpay"" OR ""Sezzle"" OR ""PayPal Pay Later"" OR ""Shop Pay Installments""",,Bing Search,web_search,https://www.bing.com/search?q=%22EXPEDITORS+INTERNATIONAL+OF+WASHINGTON+INC%22+%22Affirm%22+OR+%22Klarna%22+OR+%22Afterpay%22+OR+%22Sezzle%22+OR+%22PayPal+Pay+Later%22+OR+%22Shop+Pay+Installments%22,EXPD
0001375365,,"Super Micro Computer, Inc.",no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,SMCI
0001375365,,"Super Micro Computer, Inc.",no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gM/cc,nc/rWljTRKHPYQiu_szhv9ApXQ-KpI.css?or=w; https://r.bing.com/rs/4f/fd/cir3,cc,nc/WTKNvHzqziTEsCD58MJtjs7bzWc.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""Super Micro Computer, Inc."" ""Affirm"" OR ""Klarna"" OR ""Afterpay"" OR ""Sezzle"" OR ""PayPal Pay Later"" OR ""Shop Pay Installments""",,Bing Search,web_search,https://www.bing.com/search?q=%22Super+Micro+Computer%2C+Inc.%22+%22Affirm%22+OR+%22Klarna%22+OR+%22Afterpay%22+OR+%22Sezzle%22+OR+%22PayPal+Pay+Later%22+OR+%22Shop+Pay+Installments%22,SMCI
0001043277,,"C. H. ROBINSON WORLDWIDE, INC.",no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,CHRW
0001043277,,"C. H. ROBINSON WORLDWIDE, INC.",no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""C. H. ROBINSON WORLDWIDE, INC."" ""Affirm"" OR ""Klarna"" OR ""Afterpay"" OR ""Sezzle"" OR ""PayPal Pay Later"" OR ""Shop Pay Installments""",,Bing Search,web_search,https://www.bing.com/search?q=%22C.+H.+ROBINSON+WORLDWIDE%2C+INC.%22+%22Affirm%22+OR+%22Klarna%22+OR+%22Afterpay%22+OR+%22Sezzle%22+OR+%22PayPal+Pay+Later%22+OR+%22Shop+Pay+Installments%22,CHRW
0001673358,,"Yum China Holdings, Inc.",no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,YUMC
0001673358,,"Yum China Holdings, Inc.",no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""Yum China Holdings, Inc."" ""Affirm"" OR ""Klarna"" OR ""Afterpay"" OR ""Sezzle"" OR ""PayPal Pay Later"" OR ""Shop Pay Installments""",,Bing Search,web_search,https://www.bing.com/search?q=%22Yum+China+Holdings%2C+Inc.%22+%22Affirm%22+OR+%22Klarna%22+OR+%22Afterpay%22+OR+%22Sezzle%22+OR+%22PayPal+Pay+Later%22+OR+%22Shop+Pay+Installments%22,YUMC
0001019849,,"PENSKE AUTOMOTIVE GROUP, INC.",no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,PAG
