merchant_id,merchant_name,provider,source_type,source_name,source_url,source_date,archived_url_if_applicable,wayback_snapshot_date,evidence_direction,evidence_text,interpretation,reliability_tier,retrieved_at
M0119,Coach Outlet,Klarna,current_webpage_error,www.coachoutlet.com,https://www.coachoutlet.com,,,,inconclusive,<HTTPError 403: 'Forbidden'>,Technical error; not interpreted as evidence of BNPL absence.,technical_log,2026-08-09T21:28:28+00:00
M0119,Coach Outlet,Afterpay,current_provider_or_merchant_page,www.afterpay.com,https://www.afterpay.com/en-US/categories/womens-clothing,,,,supports_bnpl_present,Fashion on Afterpay - Buy now pay later with Afterpay How Afterpay works All Categories For retailers Get the app Get $15 off No suggestions,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0119,Coach Outlet,Afterpay,wayback_cdx_provider_directory,Internet Archive CDX,https://www.afterpay.com/en-US/categories/womens-clothing,,https://web.archive.org/web/20251127160840/https://www.afterpay.com/en-US/categories/womens-clothing,2025-11-27,supports_bnpl_present,Provider-specific URL first archived on 2025-11-27: https://www.afterpay.com/en-US/categories/womens-clothing,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0119,Coach Outlet,Afterpay,current_webpage_error,www.coachoutlet.com,https://www.coachoutlet.com,,,,inconclusive,<HTTPError 403: 'Forbidden'>,Technical error; not interpreted as evidence of BNPL absence.,technical_log,2026-08-09T21:28:28+00:00
M0119,Coach Outlet,Zip,current_provider_or_merchant_page,zip.co,https://zip.co/us/shop/jewelry-accessories,,,,supports_bnpl_present,"Buy Now, Pay Later Jewelry | Zip Skip to main content Customers Business For Business How it works Shop stores Shop categories Insights Help Products Solutions","Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0119,Coach Outlet,Zip,current_external_bnpl_page,zip.co,https://zip.co/us/shop/jewelry-accessories,,,,supports_bnpl_present,".S. purchases, and certain merchant, product, goods and service restrictions apply. All loans subject to credit approval. © 2026 'Quadpay', 'Zip', the 'Q Logo' and 'Zip' Logos, and all tag lines used in conjunction therewith including 'Any Store Split in 4' an",Current page mentions a BNPL-like provider outside the five-platform sample; timing still requires review.,Tier 2,2026-08-09T21:28:28+00:00
M0119,Coach Outlet,Zip,current_webpage_error,www.coachoutlet.com,https://www.coachoutlet.com,,,,inconclusive,<HTTPError 403: 'Forbidden'>,Technical error; not interpreted as evidence of BNPL absence.,technical_log,2026-08-09T21:28:28+00:00
M0120,Kate Spade,Affirm,current_provider_or_merchant_page,www.affirm.com,https://www.affirm.com/shopping/accessories,2026-08-07,,,supports_bnpl_present,Financing jewelry and watches - buy now pay later accessories | Affirm We're glad you're here! Would you like to see what Affirm offers in your region? Go to the,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0120,Kate Spade,Affirm,current_provider_or_merchant_page,www.affirm.com,https://www.affirm.com/shopping/apparel,2026-08-07,,,supports_bnpl_present,Buy now pay later men's and women's clothing | Affirm We're glad you're here! Would you like to see what Affirm offers in your reg,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0120,Kate Spade,Affirm,current_webpage_error,www.katespade.com,https://www.katespade.com,,,,inconclusive,<HTTPError 403: 'Forbidden'>,Technical error; not interpreted as evidence of BNPL absence.,technical_log,2026-08-09T21:28:28+00:00
M0120,Kate Spade,Klarna,current_provider_or_merchant_page,www.klarna.com,https://www.klarna.com/us/store/f23def2b-2501-483b-a106-9203a337acaa/kate-spade/pay-with-klarna/,,,,supports_bnpl_present,https://www.klarna.com/us/store/f23def2b-2501-483b-a106-9203a337acaa/kate-spade/pay-with-klarna/,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0120,Kate Spade,Klarna,current_provider_or_merchant_page,www.klarna.com,https://www.klarna.com/us/shopping/t/141/Clothing-Accessories/,,,,supports_bnpl_present,Compare Clothing & Accessories Prices on Klarna For shoppers For business Discover Klarna Shop App Help Show more Sign in Klarna / Shopping / All categories / Clothing & A,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0120,Kate Spade,Klarna,wayback_cdx_provider_directory,Internet Archive CDX,https://www.klarna.com/us/shopping/t/141/Clothing-Accessories/,,https://web.archive.org/web/20220924101952/https://www.klarna.com/us/shopping/t/141/Clothing-Accessories/,2022-09-24,supports_bnpl_present,Provider-specific URL first archived on 2022-09-24: https://www.klarna.com/us/shopping/t/141/Clothing-Accessories/,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0120,Kate Spade,Klarna,current_webpage_error,www.katespade.com,https://www.katespade.com,,,,inconclusive,<HTTPError 403: 'Forbidden'>,Technical error; not interpreted as evidence of BNPL absence.,technical_log,2026-08-09T21:28:28+00:00
M0120,Kate Spade,Afterpay,current_provider_or_merchant_page,www.afterpay.com,https://www.afterpay.com/en-US/categories/womens-clothing,,,,supports_bnpl_present,Fashion on Afterpay - Buy now pay later with Afterpay How Afterpay works All Categories For retailers Get the app Get $15 off No suggestions,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0120,Kate Spade,Afterpay,wayback_cdx_provider_directory,Internet Archive CDX,https://www.afterpay.com/en-US/categories/womens-clothing,,https://web.archive.org/web/20251127160840/https://www.afterpay.com/en-US/categories/womens-clothing,2025-11-27,supports_bnpl_present,Provider-specific URL first archived on 2025-11-27: https://www.afterpay.com/en-US/categories/womens-clothing,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0120,Kate Spade,Afterpay,current_webpage_error,www.katespade.com,https://www.katespade.com,,,,inconclusive,<HTTPError 403: 'Forbidden'>,Technical error; not interpreted as evidence of BNPL absence.,technical_log,2026-08-09T21:28:28+00:00
M0120,Kate Spade,Zip,current_provider_or_merchant_page,zip.co,https://zip.co/us/shop/jewelry-accessories,,,,supports_bnpl_present,"Buy Now, Pay Later Jewelry | Zip Skip to main content Customers Business For Business How it works Shop stores Shop categories Insights Help Products Solutions","Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0120,Kate Spade,Zip,current_external_bnpl_page,zip.co,https://zip.co/us/shop/jewelry-accessories,,,,supports_bnpl_present,".S. purchases, and certain merchant, product, goods and service restrictions apply. All loans subject to credit approval. © 2026 'Quadpay', 'Zip', the 'Q Logo' and 'Zip' Logos, and all tag lines used in conjunction therewith including 'Any Store Split in 4' an",Current page mentions a BNPL-like provider outside the five-platform sample; timing still requires review.,Tier 2,2026-08-09T21:28:28+00:00
M0120,Kate Spade,Zip,current_webpage_error,www.katespade.com,https://www.katespade.com,,,,inconclusive,<HTTPError 403: 'Forbidden'>,Technical error; not interpreted as evidence of BNPL absence.,technical_log,2026-08-09T21:28:28+00:00
M0120,Kate Spade,Sezzle,current_provider_or_merchant_page,sezzle.com,https://sezzle.com/shop/bed-and-bath/,2026-08-06,,,supports_bnpl_present,Buy Now Pay Later for Bed & Bath with Sezzle Shop Women Activewear Clothing Jewelry & Accessories Shoes Swimwear Men Clothing Jewe,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0120,Kate Spade,Sezzle,current_provider_or_merchant_page,sezzle.com,https://sezzle.com/shop/cosmetics/,2026-08-06,,,supports_bnpl_present,Buy Now Pay Later at cosmetics | Pay in 4 Shop Women Activewear Clothing Jewelry & Accessories Shoes Swimwear Men Clothing Jewelry,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0120,Kate Spade,Sezzle,wayback_cdx_provider_directory,Internet Archive CDX,https://sezzle.com/shop/cosmetics/,,https://web.archive.org/web/20241003163243/https://sezzle.com/shop/cosmetics/,2024-10-03,supports_bnpl_present,Provider-specific URL first archived on 2024-10-03: https://sezzle.com/shop/cosmetics/,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0120,Kate Spade,Sezzle,current_provider_or_merchant_page,sezzle.com,https://sezzle.com/shop/furniture-and-decor/,2026-08-06,,,supports_bnpl_present,Buy Now Pay Later for Furniture & Decor with Sezzle Shop Women Activewear Clothing Jewelry & Accessories Shoes Swimwear Men Clothi,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0120,Kate Spade,Sezzle,current_webpage_error,www.katespade.com,https://www.katespade.com,,,,inconclusive,<HTTPError 403: 'Forbidden'>,Technical error; not interpreted as evidence of BNPL absence.,technical_log,2026-08-09T21:28:28+00:00
M0121,Kate Spade Outlet,Affirm,current_provider_or_merchant_page,www.affirm.com,https://www.affirm.com/shopping/accessories,2026-08-07,,,supports_bnpl_present,Financing jewelry and watches - buy now pay later accessories | Affirm We're glad you're here! Would you like to see what Affirm offers in your region? Go to the,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0121,Kate Spade Outlet,Affirm,current_webpage_error,www.katespadeoutlet.com,https://www.katespadeoutlet.com,,,,inconclusive,<HTTPError 403: 'Forbidden'>,Technical error; not interpreted as evidence of BNPL absence.,technical_log,2026-08-09T21:28:28+00:00
M0121,Kate Spade Outlet,Afterpay,current_provider_or_merchant_page,www.afterpay.com,https://www.afterpay.com/en-US/categories/womens-clothing,,,,supports_bnpl_present,Fashion on Afterpay - Buy now pay later with Afterpay How Afterpay works All Categories For retailers Get the app Get $15 off No suggestions,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0121,Kate Spade Outlet,Afterpay,wayback_cdx_provider_directory,Internet Archive CDX,https://www.afterpay.com/en-US/categories/womens-clothing,,https://web.archive.org/web/20251127160840/https://www.afterpay.com/en-US/categories/womens-clothing,2025-11-27,supports_bnpl_present,Provider-specific URL first archived on 2025-11-27: https://www.afterpay.com/en-US/categories/womens-clothing,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0121,Kate Spade Outlet,Afterpay,current_webpage_error,www.katespadeoutlet.com,https://www.katespadeoutlet.com,,,,inconclusive,<HTTPError 403: 'Forbidden'>,Technical error; not interpreted as evidence of BNPL absence.,technical_log,2026-08-09T21:28:28+00:00
M0121,Kate Spade Outlet,Zip,current_provider_or_merchant_page,zip.co,https://zip.co/us/shop/jewelry-accessories,,,,supports_bnpl_present,"Buy Now, Pay Later Jewelry | Zip Skip to main content Customers Business For Business How it works Shop stores Shop categories Insights Help Products Solutions","Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0121,Kate Spade Outlet,Zip,current_external_bnpl_page,zip.co,https://zip.co/us/shop/jewelry-accessories,,,,supports_bnpl_present,".S. purchases, and certain merchant, product, goods and service restrictions apply. All loans subject to credit approval. © 2026 'Quadpay', 'Zip', the 'Q Logo' and 'Zip' Logos, and all tag lines used in conjunction therewith including 'Any Store Split in 4' an",Current page mentions a BNPL-like provider outside the five-platform sample; timing still requires review.,Tier 2,2026-08-09T21:28:28+00:00
M0121,Kate Spade Outlet,Zip,current_webpage_error,www.katespadeoutlet.com,https://www.katespadeoutlet.com,,,,inconclusive,<HTTPError 403: 'Forbidden'>,Technical error; not interpreted as evidence of BNPL absence.,technical_log,2026-08-09T21:28:28+00:00
M0121,Kate Spade Outlet,Sezzle,current_provider_or_merchant_page,sezzle.com,https://sezzle.com/shop/bed-and-bath/,2026-08-06,,,supports_bnpl_present,Buy Now Pay Later for Bed & Bath with Sezzle Shop Women Activewear Clothing Jewelry & Accessories Shoes Swimwear Men Clothing Jewe,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0121,Kate Spade Outlet,Sezzle,current_provider_or_merchant_page,sezzle.com,https://sezzle.com/shop/cosmetics/,2026-08-06,,,supports_bnpl_present,Buy Now Pay Later at cosmetics | Pay in 4 Shop Women Activewear Clothing Jewelry & Accessories Shoes Swimwear Men Clothing Jewelry,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0121,Kate Spade Outlet,Sezzle,wayback_cdx_provider_directory,Internet Archive CDX,https://sezzle.com/shop/cosmetics/,,https://web.archive.org/web/20241003163243/https://sezzle.com/shop/cosmetics/,2024-10-03,supports_bnpl_present,Provider-specific URL first archived on 2024-10-03: https://sezzle.com/shop/cosmetics/,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0121,Kate Spade Outlet,Sezzle,current_provider_or_merchant_page,sezzle.com,https://sezzle.com/shop/furniture-and-decor/,2026-08-06,,,supports_bnpl_present,Buy Now Pay Later for Furniture & Decor with Sezzle Shop Women Activewear Clothing Jewelry & Accessories Shoes Swimwear Men Clothi,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0121,Kate Spade Outlet,Sezzle,current_webpage_error,www.katespadeoutlet.com,https://www.katespadeoutlet.com,,,,inconclusive,<HTTPError 403: 'Forbidden'>,Technical error; not interpreted as evidence of BNPL absence.,technical_log,2026-08-09T21:28:28+00:00
M0122,Tripadvisor,Zip,current_provider_or_merchant_page,zip.co,https://zip.co/us/shop/travel-entertainment,,,,supports_bnpl_present,Buy Now Pay Later for Travel | Zip Skip to main content Customers Business For Business How it works Shop stores Shop categories I,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0122,Tripadvisor,Zip,current_external_bnpl_page,zip.co,https://zip.co/us/shop/travel-entertainment,,,,supports_bnpl_present,".S. purchases, and certain merchant, product, goods and service restrictions apply. All loans subject to credit approval. © 2026 'Quadpay', 'Zip', the 'Q Logo' and 'Zip' Logos, and all tag lines used in conjunction therewith including 'Any Store Split in 4' an",Current page mentions a BNPL-like provider outside the five-platform sample; timing still requires review.,Tier 2,2026-08-09T21:28:28+00:00
M0122,Tripadvisor,Zip,wayback_cdx_provider_directory,Internet Archive CDX,https://zip.co/us/shop/travel-entertainment,,https://web.archive.org/web/20210921222020/https://zip.co/us/shop/travel-entertainment,2021-09-21,supports_bnpl_present,Provider-specific URL first archived on 2021-09-21: https://zip.co/us/shop/travel-entertainment,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0122,Tripadvisor,Zip,current_webpage_error,www.tripadvisor.com,https://www.tripadvisor.com,,,,inconclusive,<HTTPError 403: 'Forbidden'>,Technical error; not interpreted as evidence of BNPL absence.,technical_log,2026-08-09T21:28:28+00:00
M0123,Travelers,Zip,current_provider_or_merchant_page,zip.co,https://zip.co/us/shop/bills,,,,supports_bnpl_present,Pay your Bills with Zip in easy installments | Zip Skip to main content Customers Business For Business How it works Shop stores Shop categories Insig,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0123,Travelers,Zip,current_external_bnpl_page,zip.co,https://zip.co/us/shop/bills,,,,supports_bnpl_present,".S. purchases, and certain merchant, product, goods and service restrictions apply. All loans subject to credit approval. © 2026 'Quadpay', 'Zip', the 'Q Logo' and 'Zip' Logos, and all tag lines used in conjunction therewith including 'Any Store Split in 4' an",Current page mentions a BNPL-like provider outside the five-platform sample; timing still requires review.,Tier 2,2026-08-09T21:28:28+00:00
M0123,Travelers,Zip,wayback_cdx_provider_directory,Internet Archive CDX,https://zip.co/us/shop/bills,,https://web.archive.org/web/20211109131115/https://zip.co/us/shop/bills,2021-11-09,supports_bnpl_present,Provider-specific URL first archived on 2021-11-09: https://zip.co/us/shop/bills,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0123,Travelers,Zip,current_provider_or_merchant_page,www.travelers.com,https://www.travelers.com,,,,supports_bnpl_present,Home Auto + Condo Auto + Renters Condo Boat & Yacht Umbrella Valuable Items Landlord Wedding & Event Travel Pet Motorcycle Flood ZIP code Start a quote* ZIP code is required and must be 5-digits or call to get a quote* 1.888.695.4625 Continue a quote Find an,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 1,2026-08-09T21:28:28+00:00
M0124,Tractor Supply Co,Klarna,current_provider_or_merchant_page,www.klarna.com,https://www.klarna.com/us/store/05e31000-2321-49e6-8bb4-2eff3b7c86ce/tractor-supply-co/pay-with-klarna/,,,,supports_bnpl_present,https://www.klarna.com/us/store/05e31000-2321-49e6-8bb4-2eff3b7c86ce/tractor-supply-co/pay-with-klarna/,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0124,Tractor Supply Co,Klarna,current_provider_or_merchant_page,www.klarna.com,https://www.klarna.com/us/shopping/t/14/Kitchen-Appliances/,,,,supports_bnpl_present,Compare Kitchen Appliances Prices on Klarna For shoppers For business Discover Klarna Shop App Help Show more Sign in Klarna / Shopping / All categories / Home & Appli,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0124,Tractor Supply Co,Klarna,current_provider_or_merchant_page,www.klarna.com,https://www.klarna.com/us/shopping/t/1424/Garden-Patio/,,,,supports_bnpl_present,Compare Garden & Patio Prices on Klarna For shoppers For business Discover Klarna Shop App Help Show more Sign in Klarna / Shopping / All categories / Garden & Pat,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0124,Tractor Supply Co,Klarna,current_webpage_error,www.tractorsupply.com,https://www.tractorsupply.com,,,,inconclusive,TimeoutError('The read operation timed out'),Technical error; not interpreted as evidence of BNPL absence.,technical_log,2026-08-09T21:28:28+00:00
M0124,Tractor Supply Co,Zip,current_provider_or_merchant_page,zip.co,https://zip.co/us/shop/pets,,,,supports_bnpl_present,"Buy Now, Pay Later Pet Supplies | Zip Skip to main content Customers Business For Business How it works Shop stores Shop categories Insights Help Products Solutions","Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0124,Tractor Supply Co,Zip,current_external_bnpl_page,zip.co,https://zip.co/us/shop/pets,,,,supports_bnpl_present,".S. purchases, and certain merchant, product, goods and service restrictions apply. All loans subject to credit approval. © 2026 'Quadpay', 'Zip', the 'Q Logo' and 'Zip' Logos, and all tag lines used in conjunction therewith including 'Any Store Split in 4' an",Current page mentions a BNPL-like provider outside the five-platform sample; timing still requires review.,Tier 2,2026-08-09T21:28:28+00:00
M0124,Tractor Supply Co,Zip,wayback_cdx_provider_directory,Internet Archive CDX,https://zip.co/us/shop/pets,,https://web.archive.org/web/20210921232701/https://zip.co/us/shop/pets,2021-09-21,supports_bnpl_present,Provider-specific URL first archived on 2021-09-21: https://zip.co/us/shop/pets,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0124,Tractor Supply Co,Zip,current_webpage_error,www.tractorsupply.com,https://www.tractorsupply.com,,,,inconclusive,TimeoutError('The read operation timed out'),Technical error; not interpreted as evidence of BNPL absence.,technical_log,2026-08-09T21:28:28+00:00
M0125,Under Armour,Affirm,current_provider_or_merchant_page,www.affirm.com,https://www.affirm.com/shopping/apparel,2026-08-07,,,supports_bnpl_present,Buy now pay later men's and women's clothing | Affirm We're glad you're here! Would you like to see what Affirm offers in your reg,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0125,Under Armour,Affirm,current_provider_or_merchant_page,www.affirm.com,https://www.affirm.com/shopping/fitness-and-gear,2026-08-07,,,supports_bnpl_present,"Finance Peloton, treadmills, bikes - Buy Now Pay Later | Affirm We're glad you're here! Would you like to see what Affirm offers in your region? Go to the page Stay he","Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0125,Under Armour,Affirm,current_provider_or_merchant_page,www.affirm.com,https://www.affirm.com/shopping/shoes,2026-08-07,,,supports_bnpl_present,"Buy now pay later shoes, sneakers, boots financing | Affirm We're glad you're here! Would you like to see what Affirm offers in yo","Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0125,Under Armour,Klarna,current_provider_or_merchant_page,www.klarna.com,https://www.klarna.com/us/store/dab881ca-3024-4c78-98a1-eb715ddda847/under-armour/pay-with-klarna/,,,,supports_bnpl_present,https://www.klarna.com/us/store/dab881ca-3024-4c78-98a1-eb715ddda847/under-armour/pay-with-klarna/,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0125,Under Armour,Klarna,current_provider_or_merchant_page,www.klarna.com,https://www.klarna.com/us/shopping/t/27/Sports-Outdoor/,,,,supports_bnpl_present,Compare Sports & Outdoor Prices on Klarna For shoppers For business Discover Klarna Shop App Help Show more Sign in Klarna / Shopping / All categories / Sports & Out,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0125,Under Armour,Zip,current_provider_or_merchant_page,zip.co,https://zip.co/us/shop/sports-outdoors,,,,supports_bnpl_present,"Buy Now, Pay Later Sports Gear & Outdoors Equipment | Zip Skip to main content Customers Business For Business How it works Shop stores Shop categories Insights Help Products Solutions","Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0125,Under Armour,Zip,current_external_bnpl_page,zip.co,https://zip.co/us/shop/sports-outdoors,,,,supports_bnpl_present,".S. purchases, and certain merchant, product, goods and service restrictions apply. All loans subject to credit approval. © 2026 'Quadpay', 'Zip', the 'Q Logo' and 'Zip' Logos, and all tag lines used in conjunction therewith including 'Any Store Split in 4' an",Current page mentions a BNPL-like provider outside the five-platform sample; timing still requires review.,Tier 2,2026-08-09T21:28:28+00:00
M0126,Frontier,Zip,current_provider_or_merchant_page,zip.co,https://zip.co/us/shop/travel-entertainment,,,,supports_bnpl_present,Buy Now Pay Later for Travel | Zip Skip to main content Customers Business For Business How it works Shop stores Shop categories I,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0126,Frontier,Zip,current_external_bnpl_page,zip.co,https://zip.co/us/shop/travel-entertainment,,,,supports_bnpl_present,".S. purchases, and certain merchant, product, goods and service restrictions apply. All loans subject to credit approval. © 2026 'Quadpay', 'Zip', the 'Q Logo' and 'Zip' Logos, and all tag lines used in conjunction therewith including 'Any Store Split in 4' an",Current page mentions a BNPL-like provider outside the five-platform sample; timing still requires review.,Tier 2,2026-08-09T21:28:28+00:00
M0126,Frontier,Zip,wayback_cdx_provider_directory,Internet Archive CDX,https://zip.co/us/shop/travel-entertainment,,https://web.archive.org/web/20210921222020/https://zip.co/us/shop/travel-entertainment,2021-09-21,supports_bnpl_present,Provider-specific URL first archived on 2021-09-21: https://zip.co/us/shop/travel-entertainment,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0127,Ulta,Affirm,current_provider_or_merchant_page,www.affirm.com,https://www.affirm.com/shopping/beauty-and-health,2026-08-07,,,supports_bnpl_present,"Buy Now Pay Later Hair, Health and Beauty Products | Affirm We're glad you're here! Would you like to see what Affirm offers in yo","Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0127,Ulta,Sezzle,current_provider_or_merchant_page,sezzle.com,https://sezzle.com/shop/cosmetics/,2026-08-06,,,supports_bnpl_present,Buy Now Pay Later at cosmetics | Pay in 4 Shop Women Activewear Clothing Jewelry & Accessories Shoes Swimwear Men Clothing Jewelry,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0127,Ulta,Sezzle,wayback_cdx_provider_directory,Internet Archive CDX,https://sezzle.com/shop/cosmetics/,,https://web.archive.org/web/20241003163243/https://sezzle.com/shop/cosmetics/,2024-10-03,supports_bnpl_present,Provider-specific URL first archived on 2024-10-03: https://sezzle.com/shop/cosmetics/,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0127,Ulta,Sezzle,current_provider_or_merchant_page,sezzle.com,https://sezzle.com/shop/hair/,2026-08-06,,,supports_bnpl_present,Buy Now Later for Hair with Sezzle Shop Women Activewear Clothing Jewelry & Accessories Shoes Swimwear Men Clothing Jewelry & Accessories Shoes Baby & Kids Ba,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0127,Ulta,Sezzle,current_provider_or_merchant_page,sezzle.com,https://sezzle.com/shop/self-care/,2026-08-06,,,supports_bnpl_present,Buy Now Pay Later for Self Care with Sezzle Shop Women Activewear Clothing Jewelry & Accessories Shoes Swimwear Men Clothing Jewel,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0128,Ulta Beauty,Klarna,current_provider_or_merchant_page,www.klarna.com,https://www.klarna.com/us/store/03f4214e-e44a-4cf4-9299-3d6a76195012/ulta-beauty/pay-with-klarna/,,,,supports_bnpl_present,https://www.klarna.com/us/store/03f4214e-e44a-4cf4-9299-3d6a76195012/ulta-beauty/pay-with-klarna/,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0128,Ulta Beauty,Klarna,current_provider_or_merchant_page,www.klarna.com,https://www.klarna.com/us/shopping/t/10/Health-Beauty/,,,,supports_bnpl_present,Compare Health & Beauty Prices on Klarna For shoppers For business Discover Klarna Shop App Help Show more Sign in Klarna / Shopping / All categories / Health & Bea,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0128,Ulta Beauty,Klarna,wayback_cdx_provider_directory,Internet Archive CDX,https://www.klarna.com/us/shopping/t/10/Health-Beauty/,,https://web.archive.org/web/20220917161909/https://www.klarna.com/us/shopping/t/10/Health-Beauty/,2022-09-17,supports_bnpl_present,Provider-specific URL first archived on 2022-09-17: https://www.klarna.com/us/shopping/t/10/Health-Beauty/,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0128,Ulta Beauty,Afterpay,current_provider_or_merchant_page,www.afterpay.com,https://www.afterpay.com/en-US/categories/beauty,,,,supports_bnpl_present,Beauty on Afterpay - Buy now pay later with Afterpay How Afterpay works All Categories For retailers Get the app Get $15 off No suggestions,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
